link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
2239,786,781,1,9128.39,5.67,1,2500,81.021195,50.0,0,1,,0.15,4,1,199.57,13.11981322,6.76,"LINESTRING (-88.51135714803586 42.3843445417341, -88.5101665980709 42.4680652456379)"
2240,786,785,1,9422.3,5.86,1,4000,80.41795733,50.0,0,1,,0.15,4,1,285.87,13.11981322,7.03,"LINESTRING (-88.51135714803586 42.3843445417341, -88.62564994467229 42.3843445417341)"
2241,786,787,1,9422.3,5.86,1,1500,81.22675862,50.0,0,1,,0.15,4,1,272.58,13.11981322,6.96,"LINESTRING (-88.51135714803586 42.3843445417341, -88.39706435139944 42.3843445417341)"
2242,786,794,1,9422.3,5.86,1,3000,82.05199419,50.0,0,1,,0.15,4,1,494.29,13.11981322,6.89,"LINESTRING (-88.51135714803586 42.3843445417341, -88.51135714803586 42.29792316996243)"
2243,787,241,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,652.93,13.11981322,0.0,"LINESTRING (-88.39706435139944 42.3843445417341, -88.40896985104906 42.375342315507886)"
2244,787,782,1,8931.56,5.55,1,3500,75.26594663,45.0,0,1,,0.15,4,1,135.51,13.11981322,7.12,"LINESTRING (-88.39706435139944 42.3843445417341, -88.39706435139944 42.466264800392665)"
2245,787,786,1,9422.3,5.86,1,1500,81.22675862,50.0,0,1,,0.15,4,1,298.85,13.11981322,6.96,"LINESTRING (-88.39706435139944 42.3843445417341, -88.51135714803586 42.3843445417341)"
2246,787,789,1,7549.81,4.69,1,500,75.12252895,45.0,0,1,,0.15,4,1,228.1210539,13.11981322,6.03,"LINESTRING (-88.39706435139944 42.3843445417341, -88.3089636539922 42.40324921680915)"
2247,787,791,1,7698.29,4.78,1,500,80.46995833,50.0,0,1,,0.15,4,1,334.5989461,13.11981322,5.74,"LINESTRING (-88.39706435139944 42.3843445417341, -88.3089636539922 42.36093875354594)"
2248,787,795,1,9520.95,5.92,1,4500,81.25990148,50.0,0,1,,0.15,4,1,1054.629518,13.11981322,7.03,"LINESTRING (-88.39706435139944 42.3843445417341, -88.39587380143448 42.29702294733981)"
2249,788,242,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,268.8,13.11981322,0.0,"LINESTRING (-88.25181725567397 42.40234899418653, -88.2637227553236 42.39334676796032)"
2250,788,783,1,7448.98,4.63,1,1500,80.8207392,50.0,0,1,,0.15,4,1,368.24,13.11981322,5.53,"LINESTRING (-88.25181725567397 42.40234899418653, -88.28039045483308 42.46716502301528)"
2251,788,789,1,4712.18,2.93,1,2000,64.40339536,40.0,0,1,,0.15,4,1,112.93,13.11981322,4.39,"LINESTRING (-88.25181725567397 42.40234899418653, -88.3089636539922 42.40324921680915)"
2252,788,790,1,4416.7,2.74,1,1500,78.40304734,50.0,0,1,,0.15,4,1,592.65,13.11981322,3.38,"LINESTRING (-88.25181725567397 42.40234899418653, -88.25181725567397 42.36183897616856)"
2253,788,792,1,4389.35,2.73,1,2000,75.24603429,45.0,0,1,,0.15,4,1,648.8828675,13.11981322,3.5,"LINESTRING (-88.25181725567397 42.40234899418653, -88.20419525707547 42.3843445417341)"
2254,789,243,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,330.82,13.11981322,0.0,"LINESTRING (-88.3089636539922 42.40324921680915, -88.32086915364181 42.394246990582936)"
2255,789,783,1,7355.95,4.57,1,1000,77.70365228,50.0,0,1,,0.15,4,1,421.32,13.11981322,5.68,"LINESTRING (-88.3089636539922 42.40324921680915, -88.28039045483308 42.46716502301528)"
2256,789,787,1,7549.81,4.69,1,500,75.12252895,45.0,0,1,,0.15,4,1,285.4313314,13.11981322,6.03,"LINESTRING (-88.3089636539922 42.40324921680915, -88.39706435139944 42.3843445417341)"
2257,789,788,1,4712.18,2.93,1,2000,64.40339536,40.0,0,1,,0.15,4,1,280.9210539,13.11981322,4.39,"LINESTRING (-88.3089636539922 42.40324921680915, -88.25181725567397 42.40234899418653)"
2258,789,791,1,4613.0,2.87,1,1500,80.22613914,50.0,0,1,,0.15,4,1,644.7686686,13.11981322,3.45,"LINESTRING (-88.3089636539922 42.40324921680915, -88.3089636539922 42.36093875354594)"
2259,790,244,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1887.17,13.11981322,0.0,"LINESTRING (-88.25181725567397 42.36183897616856, -88.2637227553236 42.35283674994235)"
2260,790,788,1,4416.7,2.74,1,1500,78.40304734,50.0,0,1,,0.15,4,1,306.27,13.11981322,3.38,"LINESTRING (-88.25181725567397 42.36183897616856, -88.25181725567397 42.40234899418653)"
2261,790,791,1,4712.18,2.93,1,2000,61.19716571,40.0,0,1,,0.15,4,1,324.52,13.11981322,4.62,"LINESTRING (-88.25181725567397 42.36183897616856, -88.3089636539922 42.36093875354594)"
2262,790,792,1,4629.67,2.88,1,2500,81.22232,50.0,0,1,,0.15,4,1,665.1289461,13.11981322,3.42,"LINESTRING (-88.25181725567397 42.36183897616856, -88.20419525707547 42.3843445417341)"
2263,790,796,1,4809.3,2.99,1,2000,72.50202513,45.0,0,1,,0.15,4,1,1880.05,13.11981322,3.98,"LINESTRING (-88.25181725567397 42.36183897616856, -88.25181725567397 42.317728067660106)"
2264,791,245,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,689.87,13.11981322,0.0,"LINESTRING (-88.3089636539922 42.36093875354594, -88.32086915364181 42.35193652731972)"
2265,791,787,1,7698.29,4.78,1,500,80.46995833,50.0,0,1,,0.15,4,1,246.3,13.11981322,5.74,"LINESTRING (-88.3089636539922 42.36093875354594, -88.39706435139944 42.3843445417341)"
2266,791,789,1,4613.0,2.87,1,1500,80.22613914,50.0,0,1,,0.15,4,1,340.82,13.11981322,3.45,"LINESTRING (-88.3089636539922 42.36093875354594, -88.3089636539922 42.40324921680915)"
2267,791,790,1,4712.18,2.93,1,2000,61.19716571,40.0,0,1,,0.15,4,1,301.3189461,13.11981322,4.62,"LINESTRING (-88.3089636539922 42.36093875354594, -88.25181725567397 42.36183897616856)"
2268,791,797,1,4911.38,3.05,1,1500,80.73494729,50.0,0,1,,0.15,4,1,1166.468669,13.11981322,3.65,"LINESTRING (-88.3089636539922 42.36093875354594, -88.31134475392211 42.31592762241486)"
2269,792,246,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,496.44,13.11981322,0.0,"LINESTRING (-88.20419525707547 42.3843445417341, -88.21610075672508 42.375342315507886)"
2270,792,746,1,4907.45,3.05,1,1000,73.9816583,45.0,0,1,,0.15,4,1,1214.095738,13.11981322,3.98,"LINESTRING (-88.20419525707547 42.3843445417341, -88.14466775882732 42.3843445417341)"
2271,792,784,1,9324.16,5.8,1,1000,72.37377748,45.0,0,1,,0.15,4,1,124.2320378,13.11981322,7.73,"LINESTRING (-88.20419525707547 42.3843445417341, -88.20419525707547 42.46986569088315)"
2272,792,788,1,4389.35,2.73,1,2000,75.24603429,45.0,0,1,,0.15,4,1,250.92,13.11981322,3.5,"LINESTRING (-88.20419525707547 42.3843445417341, -88.25181725567397 42.40234899418653)"
2273,792,790,1,4629.67,2.88,1,2500,81.22232,50.0,0,1,,0.15,4,1,1300.95,13.11981322,3.42,"LINESTRING (-88.20419525707547 42.3843445417341, -88.25181725567397 42.36183897616856)"
2274,792,800,1,9324.16,5.8,1,500,70.01868586,45.0,0,1,,0.15,4,1,416.2040378,13.11981322,7.99,"LINESTRING (-88.20419525707547 42.3843445417341, -88.20419525707547 42.29882339258506)"
2275,793,247,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1030.86,13.11981322,0.0,"LINESTRING (-88.62445939470733 42.29882339258506, -88.63636489435696 42.28982116635884)"
2276,793,785,1,9324.67,5.8,1,4000,80.38508517,50.0,0,1,,0.15,4,1,219.99,13.11981322,6.96,"LINESTRING (-88.62445939470733 42.29882339258506, -88.62564994467229 42.3843445417341)"
2277,793,794,1,9324.67,5.8,1,3500,80.38508517,50.0,0,1,,0.15,4,1,601.13,13.11981322,6.96,"LINESTRING (-88.62445939470733 42.29882339258506, -88.51135714803586 42.29792316996243)"
2278,793,801,1,9422.82,5.86,1,3000,80.42235175,50.0,0,1,,0.15,4,1,374.65,13.11981322,7.03,"LINESTRING (-88.62445939470733 42.29882339258506, -88.62564994467229 42.212402020813386)"
2279,793,914,1,11763.56,7.31,1,2000,81.12799931,50.0,0,1,,0.15,4,1,627.27,13.11981322,8.7,"LINESTRING (-88.62445939470733 42.29882339258506, -88.76018209071309 42.332131629622054)"
2280,794,248,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,174.64,13.11981322,0.0,"LINESTRING (-88.51135714803586 42.29792316996243, -88.52326264768548 42.288920943736215)"
2281,794,786,1,9422.3,5.86,1,3000,82.05199419,50.0,0,1,,0.15,4,1,192.77,13.11981322,6.89,"LINESTRING (-88.51135714803586 42.29792316996243, -88.51135714803586 42.3843445417341)"
2282,794,793,1,9324.67,5.8,1,3500,80.38508517,50.0,0,1,,0.15,4,1,609.19,13.11981322,6.96,"LINESTRING (-88.51135714803586 42.29792316996243, -88.62445939470733 42.29882339258506)"
2283,794,795,1,9520.95,5.92,1,4000,81.25990148,50.0,0,1,,0.15,4,1,826.73,13.11981322,7.03,"LINESTRING (-88.51135714803586 42.29792316996243, -88.39587380143448 42.29702294733981)"
2284,794,802,1,9324.67,5.8,1,3000,75.50339984,45.0,0,1,,0.15,4,1,273.58,13.11981322,7.41,"LINESTRING (-88.51135714803586 42.29792316996243, -88.5101665980709 42.212402020813386)"
2285,795,249,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,2781.89,13.11981322,0.0,"LINESTRING (-88.39587380143448 42.29702294733981, -88.4077793010841 42.2880207211136)"
2286,795,787,1,9520.95,5.92,1,4500,81.25990148,50.0,0,1,,0.15,4,1,222.03,13.11981322,7.03,"LINESTRING (-88.39587380143448 42.29702294733981, -88.39706435139944 42.3843445417341)"
2287,795,794,1,9520.95,5.92,1,4000,81.25990148,50.0,0,1,,0.15,4,1,555.24,13.11981322,7.03,"LINESTRING (-88.39587380143448 42.29702294733981, -88.51135714803586 42.29792316996243)"
2288,795,797,1,7267.0,4.52,1,1500,75.17586445,45.0,0,1,,0.15,4,1,437.56,13.11981322,5.8,"LINESTRING (-88.39587380143448 42.29702294733981, -88.31134475392211 42.31592762241486)"
2289,795,799,1,7618.41,4.73,1,2500,80.05330119,50.0,0,1,,0.15,4,1,1580.758186,13.11981322,5.71,"LINESTRING (-88.39587380143448 42.29702294733981, -88.31015420395715 42.270916491283785)"
2290,795,803,1,9226.01,5.73,1,2500,75.51983084,45.0,0,1,,0.15,4,1,1066.82,13.11981322,7.33,"LINESTRING (-88.39587380143448 42.29702294733981, -88.39587380143448 42.212402020813386)"
2291,796,250,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,885.77,13.11981322,0.0,"LINESTRING (-88.25181725567397 42.317728067660106, -88.2637227553236 42.30872584143389)"
2292,796,790,1,4809.3,2.99,1,2000,72.50202513,45.0,0,1,,0.15,4,1,953.63,13.11981322,3.98,"LINESTRING (-88.25181725567397 42.317728067660106, -88.25181725567397 42.36183897616856)"
2293,796,797,1,4911.38,3.05,1,1000,82.31356357,50.0,0,1,,0.15,4,1,848.543183,13.11981322,3.58,"LINESTRING (-88.25181725567397 42.317728067660106, -88.31134475392211 42.31592762241486)"
2294,796,798,1,4712.18,2.93,1,1000,64.40339536,40.0,0,1,,0.15,4,1,713.3368153,13.11981322,4.39,"LINESTRING (-88.25181725567397 42.317728067660106, -88.25062670570901 42.274517381774274)"
2295,796,800,1,4434.11,2.76,1,500,80.37669571,50.0,0,1,,0.15,4,1,722.06,13.11981322,3.31,"LINESTRING (-88.25181725567397 42.317728067660106, -88.20419525707547 42.29882339258506)"
2296,797,251,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,150.86,13.11981322,0.0,"LINESTRING (-88.31134475392211 42.31592762241486, -88.32325025357174 42.306925396188646)"
2297,797,791,1,4911.38,3.05,1,1500,80.73494729,50.0,0,1,,0.15,4,1,532.93,13.11981322,3.65,"LINESTRING (-88.31134475392211 42.31592762241486, -88.3089636539922 42.36093875354594)"
2298,797,795,1,7267.0,4.52,1,1500,75.17586445,45.0,0,1,,0.15,4,1,728.098667,13.11981322,5.8,"LINESTRING (-88.31134475392211 42.31592762241486, -88.39587380143448 42.29702294733981)"
2299,797,796,1,4911.38,3.05,1,1000,82.31356357,50.0,0,1,,0.15,4,1,824.26,13.11981322,3.58,"LINESTRING (-88.31134475392211 42.31592762241486, -88.25181725567397 42.317728067660106)"
2300,797,799,1,4908.43,3.05,1,1000,80.68654504,50.0,0,1,,0.15,4,1,1075.293185,13.11981322,3.65,"LINESTRING (-88.31134475392211 42.31592762241486, -88.31015420395715 42.270916491283785)"
2301,798,252,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,510.78,13.11981322,0.0,"LINESTRING (-88.25062670570901 42.274517381774274, -88.26253220535864 42.26551515554806)"
2302,798,796,1,4712.18,2.93,1,1000,64.40339536,40.0,0,1,,0.15,4,1,305.0431455,13.11981322,4.39,"LINESTRING (-88.25062670570901 42.274517381774274, -88.25181725567397 42.317728067660106)"
2303,798,799,1,4923.12,3.06,1,2000,80.70691246,50.0,0,1,,0.15,4,1,918.776817,13.11981322,3.66,"LINESTRING (-88.25062670570901 42.274517381774274, -88.31015420395715 42.270916491283785)"
2304,798,800,1,4655.61,2.89,1,1000,80.7331096,50.0,0,1,,0.15,4,1,981.83,13.11981322,3.46,"LINESTRING (-88.25062670570901 42.274517381774274, -88.20419525707547 42.29882339258506)"
2305,798,804,1,4813.31,2.99,1,3000,64.46393852,40.0,0,1,,0.15,4,1,1121.95,13.11981322,4.48,"LINESTRING (-88.25062670570901 42.274517381774274, -88.25300780563893 42.230406473265816)"
2306,799,253,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1296.67,13.11981322,0.0,"LINESTRING (-88.31015420395715 42.270916491283785, -88.32205970360678 42.26191426505757)"
2307,799,795,1,7618.41,4.73,1,2500,80.05330119,50.0,0,1,,0.15,4,1,1047.020002,13.11981322,5.71,"LINESTRING (-88.31015420395715 42.270916491283785, -88.39587380143448 42.29702294733981)"
2308,799,797,1,4908.43,3.05,1,1000,80.68654504,50.0,0,1,,0.15,4,1,574.65,13.11981322,3.65,"LINESTRING (-88.31015420395715 42.270916491283785, -88.31134475392211 42.31592762241486)"
2309,799,798,1,4923.12,3.06,1,2000,80.70691246,50.0,0,1,,0.15,4,1,893.1,13.11981322,3.66,"LINESTRING (-88.31015420395715 42.270916491283785, -88.25062670570901 42.274517381774274)"
2310,799,805,1,4515.92,2.81,1,6000,75.26526567,45.0,0,1,,0.15,4,1,3177.438186,13.11981322,3.6,"LINESTRING (-88.31015420395715 42.270916491283785, -88.3089636539922 42.2295062506432)"
2311,800,254,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,536.26,13.11981322,0.0,"LINESTRING (-88.20419525707547 42.29882339258506, -88.21610075672508 42.28982116635884)"
2312,800,757,1,4715.24,2.93,1,3000,76.25723224,45.0,0,1,,0.15,4,1,2324.394038,13.11981322,3.71,"LINESTRING (-88.20419525707547 42.29882339258506, -88.14704885875724 42.29702294733981)"
2313,800,792,1,9324.16,5.8,1,500,70.01868586,45.0,0,1,,0.15,4,1,15.72,13.11981322,7.99,"LINESTRING (-88.20419525707547 42.29882339258506, -88.20419525707547 42.3843445417341)"
2314,800,796,1,4434.11,2.76,1,500,80.37669571,50.0,0,1,,0.15,4,1,499.5268529,13.11981322,3.31,"LINESTRING (-88.20419525707547 42.29882339258506, -88.25181725567397 42.317728067660106)"
2315,800,798,1,4655.61,2.89,1,1000,80.7331096,50.0,0,1,,0.15,4,1,1043.760002,13.11981322,3.46,"LINESTRING (-88.20419525707547 42.29882339258506, -88.25062670570901 42.274517381774274)"
2316,800,808,1,9618.6,5.98,1,500,46.57918644,30.0,0,1,,0.15,4,1,13.66,13.11981322,12.39,"LINESTRING (-88.20419525707547 42.29882339258506, -88.20419525707547 42.21060157556814)"
2317,801,255,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,169.62,13.11981322,0.0,"LINESTRING (-88.62564994467229 42.212402020813386, -88.63755544432192 42.20339979458717)"
2318,801,389,1,12083.09,7.51,1,2500,75.67698044,45.0,0,1,,0.15,4,1,137.74,13.11981322,9.58,"LINESTRING (-88.62564994467229 42.212402020813386, -88.73279944151894 42.2880207211136)"
2319,801,793,1,9422.82,5.86,1,3000,80.42235175,50.0,0,1,,0.15,4,1,239.47,13.11981322,7.03,"LINESTRING (-88.62564994467229 42.212402020813386, -88.62445939470733 42.29882339258506)"
2320,801,802,1,9520.45,5.92,1,2000,80.56800847,50.0,0,1,,0.15,4,1,449.04,13.11981322,7.09,"LINESTRING (-88.62564994467229 42.212402020813386, -88.5101665980709 42.212402020813386)"
2321,801,913,1,33625.2,20.9,1,3500,80.95955971,50.0,0,1,,0.15,4,1,128.37,13.11981322,24.92,"LINESTRING (-88.62564994467229 42.212402020813386, -88.66493809351606 41.90542610649944)"
2322,802,256,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,354.32,13.11981322,0.0,"LINESTRING (-88.5101665980709 42.212402020813386, -88.52207209772052 42.20339979458717)"
2323,802,388,1,7121.72,4.43,1,2000,89.39402033,55.0,0,1,,0.15,4,1,761.33,13.11981322,4.78,"LINESTRING (-88.5101665980709 42.212402020813386, -88.52088154775556 42.147585991984634)"
2324,802,794,1,9324.67,5.8,1,3000,75.50339984,45.0,0,1,,0.15,4,1,48.26,13.11981322,7.41,"LINESTRING (-88.5101665980709 42.212402020813386, -88.51135714803586 42.29792316996243)"
2325,802,801,1,9520.45,5.92,1,2000,80.56800847,50.0,0,1,,0.15,4,1,230.57,13.11981322,7.09,"LINESTRING (-88.5101665980709 42.212402020813386, -88.62564994467229 42.212402020813386)"
2326,802,803,1,9422.3,5.86,1,2500,81.22675862,50.0,0,1,,0.15,4,1,351.33,13.11981322,6.96,"LINESTRING (-88.5101665980709 42.212402020813386, -88.39587380143448 42.212402020813386)"
2327,803,257,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1176.61,13.11981322,0.0,"LINESTRING (-88.39587380143448 42.212402020813386, -88.4077793010841 42.20339979458717)"
2328,803,709,1,9815.38,6.1,1,2500,76.58295995,50.0,0,1,,0.15,4,1,1148.2,13.11981322,7.69,"LINESTRING (-88.39587380143448 42.212402020813386, -88.3946832514695 42.12237975855123)"
2329,803,795,1,9226.01,5.73,1,2500,75.51983084,45.0,0,1,,0.15,4,1,558.84,13.11981322,7.33,"LINESTRING (-88.39587380143448 42.212402020813386, -88.39587380143448 42.29702294733981)"
2330,803,802,1,9422.3,5.86,1,2500,81.22675862,50.0,0,1,,0.15,4,1,259.98,13.11981322,6.96,"LINESTRING (-88.39587380143448 42.212402020813386, -88.5101665980709 42.212402020813386)"
2331,803,805,1,7403.59,4.6,1,1000,75.29072787,45.0,0,1,,0.15,4,1,552.99,13.11981322,5.9,"LINESTRING (-88.39587380143448 42.212402020813386, -88.3089636539922 42.2295062506432)"
2332,803,807,1,7655.62,4.76,1,1000,80.02392335,50.0,0,1,,0.15,4,1,291.52,13.11981322,5.74,"LINESTRING (-88.39587380143448 42.212402020813386, -88.31015420395715 42.18539534213474)"
2333,804,258,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,1587.28,13.11981322,0.0,"LINESTRING (-88.25300780563893 42.230406473265816, -88.26491330528856 42.2214042470396)"
2334,804,798,1,4813.31,2.99,1,3000,64.46393852,40.0,0,1,,0.15,4,1,526.7531455,13.11981322,4.48,"LINESTRING (-88.25300780563893 42.230406473265816, -88.25062670570901 42.274517381774274)"
2335,804,805,1,4614.05,2.87,1,4500,76.90081417,50.0,0,1,,0.15,4,1,1497.94,13.11981322,3.6,"LINESTRING (-88.25300780563893 42.230406473265816, -88.3089636539922 42.2295062506432)"
2336,804,806,1,4908.43,3.05,1,2000,77.50154985,50.0,0,1,,0.15,4,1,1430.561106,13.11981322,3.8,"LINESTRING (-88.25300780563893 42.230406473265816, -88.25181725567397 42.18539534213474)"
2337,804,808,1,4566.82,2.84,1,2500,79.65391919,50.0,0,1,,0.15,4,1,2364.955044,13.11981322,3.44,"LINESTRING (-88.25300780563893 42.230406473265816, -88.20419525707547 42.21060157556814)"
2338,805,259,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,2817.7,13.11981322,0.0,"LINESTRING (-88.3089636539922 42.2295062506432, -88.32086915364181 42.22050402441698)"
2339,805,799,1,4515.92,2.81,1,6000,75.26526567,45.0,0,1,,0.15,4,1,2001.91,13.11981322,3.6,"LINESTRING (-88.3089636539922 42.2295062506432, -88.31015420395715 42.270916491283785)"
2340,805,803,1,7403.59,4.6,1,1000,75.29072787,45.0,0,1,,0.15,4,1,417.99,13.11981322,5.9,"LINESTRING (-88.3089636539922 42.2295062506432, -88.39587380143448 42.212402020813386)"
2341,805,804,1,4614.05,2.87,1,4500,76.90081417,50.0,0,1,,0.15,4,1,2706.61615,13.11981322,3.6,"LINESTRING (-88.3089636539922 42.2295062506432, -88.25300780563893 42.230406473265816)"
2342,805,807,1,4810.3,2.99,1,2000,75.75273354,45.0,0,1,,0.15,4,1,1319.152036,13.11981322,3.81,"LINESTRING (-88.3089636539922 42.2295062506432, -88.31015420395715 42.18539534213474)"
2343,806,260,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,932.79,13.11981322,0.0,"LINESTRING (-88.25181725567397 42.18539534213474, -88.2637227553236 42.176393115908525)"
2344,806,710,1,4613.0,2.87,1,2500,78.63073295,50.0,0,1,,0.15,4,1,2707.135229,13.11981322,3.52,"LINESTRING (-88.25181725567397 42.18539534213474, -88.25181725567397 42.14308487887153)"
2345,806,804,1,4908.43,3.05,1,2000,77.50154985,50.0,0,1,,0.15,4,1,1011.583145,13.11981322,3.8,"LINESTRING (-88.25181725567397 42.18539534213474, -88.25300780563893 42.230406473265816)"
2346,806,807,1,4809.3,2.99,1,2000,49.24198976,30.0,0,1,,0.15,4,1,287.99,13.11981322,5.86,"LINESTRING (-88.25181725567397 42.18539534213474, -88.31015420395715 42.18539534213474)"
2347,806,808,1,4792.25,2.98,1,1500,79.42948509,50.0,0,1,,0.15,4,1,1043.75,13.11981322,3.62,"LINESTRING (-88.25181725567397 42.18539534213474, -88.20419525707547 42.21060157556814)"
2348,807,261,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,813.63,13.11981322,0.0,"LINESTRING (-88.31015420395715 42.18539534213474, -88.32205970360678 42.176393115908525)"
2349,807,711,1,4417.8,2.75,1,2500,83.09340037,50.0,0,1,,0.15,4,1,1574.212036,13.11981322,3.19,"LINESTRING (-88.31015420395715 42.18539534213474, -88.3089636539922 42.14488532411677)"
2350,807,803,1,7655.62,4.76,1,1000,80.02392335,50.0,0,1,,0.15,4,1,307.72,13.11981322,5.74,"LINESTRING (-88.31015420395715 42.18539534213474, -88.39587380143448 42.212402020813386)"
2351,807,805,1,4810.3,2.99,1,2000,75.75273354,45.0,0,1,,0.15,4,1,983.22,13.11981322,3.81,"LINESTRING (-88.31015420395715 42.18539534213474, -88.3089636539922 42.2295062506432)"
2352,807,806,1,4809.3,2.99,1,2000,49.24198976,30.0,0,1,,0.15,4,1,519.1601617,13.11981322,5.86,"LINESTRING (-88.31015420395715 42.18539534213474, -88.25181725567397 42.18539534213474)"
2353,808,262,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,757.19,13.11981322,0.0,"LINESTRING (-88.20419525707547 42.21060157556814, -88.21610075672508 42.201599349341926)"
2354,808,584,1,10088.37,6.27,1,500,56.88927992,35.0,0,1,,0.15,4,1,601.924709,13.11981322,10.64,"LINESTRING (-88.20419525707547 42.21060157556814, -88.16371655826673 42.12327998117385)"
2355,808,768,1,4711.15,2.93,1,4500,78.73791644,50.0,0,1,,0.15,4,1,3161.410335,13.11981322,3.59,"LINESTRING (-88.20419525707547 42.21060157556814, -88.14704885875724 42.21060157556814)"
2356,808,800,1,9618.6,5.98,1,500,46.57918644,30.0,0,1,,0.15,4,1,0.0,13.11981322,12.39,"LINESTRING (-88.20419525707547 42.21060157556814, -88.20419525707547 42.29882339258506)"
2357,808,804,1,4566.82,2.84,1,2500,79.65391919,50.0,0,1,,0.15,4,1,845.69,13.11981322,3.44,"LINESTRING (-88.20419525707547 42.21060157556814, -88.25300780563893 42.230406473265816)"
2358,808,806,1,4792.25,2.98,1,1500,79.42948509,50.0,0,1,,0.15,4,1,946.9341227,13.11981322,3.62,"LINESTRING (-88.20419525707547 42.21060157556814, -88.25181725567397 42.18539534213474)"
2359,809,263,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,360.57,13.11981322,0.0,"LINESTRING (-88.16133545833681 41.714578910503676, -88.17324095798642 41.70557668427746)"
2360,809,697,1,4809.3,2.99,1,2500,73.05267342,45.0,0,1,,0.15,4,1,2233.500516,13.11981322,3.95,"LINESTRING (-88.16133545833681 41.714578910503676, -88.16133545833681 41.75868981901213)"
2361,809,810,1,4711.15,2.93,1,1000,67.78635971,40.0,0,1,,0.15,4,1,400.06,13.11981322,4.17,"LINESTRING (-88.16133545833681 41.714578910503676, -88.21848185665502 41.714578910503676)"
2362,809,811,1,4809.3,2.99,1,2500,73.05267342,45.0,0,1,,0.15,4,1,412.95,13.11981322,3.95,"LINESTRING (-88.16133545833681 41.714578910503676, -88.16133545833681 41.67046800199522)"
2363,809,814,1,4712.18,2.93,1,2500,76.20779126,45.0,0,1,,0.15,4,1,1352.919484,13.11981322,3.71,"LINESTRING (-88.16133545833681 41.714578910503676, -88.10418906001858 41.715479133126294)"
2364,810,264,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,252.88,13.11981322,0.0,"LINESTRING (-88.21848185665502 41.714578910503676, -88.23038735630465 41.70557668427746)"
2365,810,698,1,4614.05,2.87,1,2000,59.28114154,35.0,0,1,,0.15,4,1,243.14,13.11981322,4.67,"LINESTRING (-88.21848185665502 41.714578910503676, -88.21967240661998 41.75688937376689)"
2366,810,809,1,4711.15,2.93,1,1000,67.78635971,40.0,0,1,,0.15,4,1,679.36,13.11981322,4.17,"LINESTRING (-88.21848185665502 41.714578910503676, -88.16133545833681 41.714578910503676)"
2367,810,812,1,4810.3,2.99,1,3500,71.97454235,45.0,0,1,,0.15,4,1,94.94,13.11981322,4.01,"LINESTRING (-88.21848185665502 41.714578910503676, -88.21729130669006 41.67046800199522)"
2368,810,866,1,7363.8,4.58,1,2500,68.07825273,40.0,0,1,,0.15,4,1,352.62,13.11981322,6.49,"LINESTRING (-88.21848185665502 41.714578910503676, -88.3018203542024 41.69027289969289)"
2369,811,265,1,0.0,0.0,1,49500,96.54,60.0,0,3,,0.15,4,1,133.04,13.11981322,0.0,"LINESTRING (-88.16133545833681 41.67046800199522, -88.17324095798642 41.661465775769)"
2370,811,809,1,4809.3,2.99,1,2500,73.05267342,45.0,0,1,,0.15,4,1,804.37,13.11981322,3.95,"LINESTRING (-88.16133545833681 41.67046800199522, -88.16133545833681 41.714578910503676)"
2371,811,812,1,4613.0,2.87,1,2500,72.07817188,45.0,0,1,,0.15,4,1,384.32,13.11981322,3.84,"LINESTRING (-88.16133545833681 41.67046800199522, -88.21729130669006 41.67046800199522)"
